url,label
https://www.emva.org,0
https://www.tsn.ca,0
https://www.fljs.org,0
https://www.orso.jp,0
https://www.preb.com,0
https://www.fr.com,0
https://www.ciht.org.uk,0
https://www.takh.org,0
https://www.eqca.org,0
https://www.mvg.de,0
https://www.cgn.ch,0
https://www.fec.gov,0
https://www.scbs.org,0
https://www.sup.org,0
https://www.lr.edu,0
https://www.vfw.org,0
https://www.fs.is,0
https://www.mooc.org,0
https://www.swcs.org,0
https://www.ase.org,0
https://www.trl.co.uk,0
https://www.shv.nl,0
https://www.lcie.org,0
https://www.cjk.org,0
https://www.ruwac.com,0
https://www.ts.ee,0
https://www.3.dk,0
https://www.wda.org,0
https://www.mms.com,0
https://www.ltu.se,0
https://www.ar25.org,0
https://www.pcl.org,0
https://www.crbt.dz,0
https://www.ka.org.au,0
https://www.hial.co.uk,0
https://www.jep.be,0
https://www.mcts.com,0
https://www.chsn.org.uk,0
https://www.lfia.org,0
https://www.sld.cu,0
https://www.ban.org,0
https://www.mf.no,0
https://www.arc2.nl,0
https://www.jns.org,0
https://www.noyc.org,0
https://www.skm.dk,0
https://www.invg.de,0
https://www.lfs.org,0
https://www.hepb.org,0
https://www.crg.eu,0
https://www.pssht.com,0
https://www.n2yo.com,0
https://www.gsu.by,0
https://www.frj.jp,0
https://www.sgk.de,0
https://www.kns.no,0
https://www.farw.org,0
https://www.fiio.com,0
https://www.amqp.org,0
https://www.oyr.org,0
https://www.mooas.com,0
https://www.kark.com,0
https://www.hyc.ie,0
